run,autoridade,atributo,tamanho eg1g1ai,tamanho g1yi
342,Zk3iXcÛiiPçHcÁâç4ázV_é3IeAF9,MûõÕf5ÉF9HnJ4hLHCPRu4kÇÚãNÁc86,122,122
81,ÁNzn2búr9SÕçefÊSéÊXâ,PuÂÕÕEJ9ÕBDûq5Z1Ât4ÂwcNT4R,122,122
309,GZÕãÕofá_,koZ9Dy7cJ,122,122
28,yÃyÇI181çA9SDúfi3MLÛ1ui,PLlX00ÛL7ÊpE,122,122
410,ûBÁÕxxFPiéNIIffkrBÕ_kBõijusQ3é,IÊÁTâqMÛlûedlkG9OT_ÇÃ0Êú6l,122,122
343,M8jvgÂGY3SûtwOh,kHgÇAShÂuQI,122,122
310,mKIrh7zpLZêÇjVS9Ú4,ÇéBtSq,122,122
411,lÃnWUvQû9Põgã8Ú,F0tÕW,122,122
445,Ái8pLwDHL5uâT,XéÕ8ujMKZuTGBFcájQCWGsB6y62L,122,122
209,oêPgêÁxÇ,êRT4_5b7iêdXSNn9KnÉÁy6hÊtTÚ,122,122
208,ZrUçclLÁj4Z_VVUáÚ,vLdõyÊÕSbu0Z6Uo80ÛXr7NEêf,122,122
311,IdêusNr00ãhqOrCtK0jz,x0RZALCOEPG8T,122,122
207,KÕbUrãB4IYúYsÂ4mYõ,xgÃxuij,122,122
225,ÚqSl3uY_r,ãDlQFP9IdEtQhÊe,122,122
446,9ÊpKBéjUÃhpjgf,eW5YB,122,122
215,9cãDÁ,fPIl2PHVõúKÃ72ç3eÚÕMghBnsl,122,122
312,O35y8zÚ,EDumõqWLu_i,122,122
447,oáûÊpCÕKQFÚRaÁOTNyTDnruçUújr7,8udXS9k97Rlt,122,122
313,Há5otcYjInl9LLácêO,hT8Úsz2I,122,122
448,42Qác8êh8fõ4M,ÛFÉbF9gúgmP0ÃqXéP_2R,122,122
314,FVyçXaÂHmUá3n7sHçÁO_XLC3,ãTÂvy9zêÚ3j7Rg9VIvjIZ,122,122
449,úaÁTrSBXlB0éyrqt2oTMrlEÛG1,SA7WãKGqffnk1PâOM8tgdH7ãtOal,122,122
315,DÛÊMûuwn8nÚánÉmúD,áDbâzú,122,122
210,afÃêAsDD0Av7ErÁ77pÂwmrNuÚgSuj,E36Gõw_ÇYchmCckÂÚQwr8Jc,122,122
223,éa0çzl5MYPMD_âZMIT9Â7,áQKtJ4DiÃ0,122,122
226,xB4GHow,ãmébwõU,122,122
450,GNxvÇééegdêNh7E6KduxPZ,OYvZáÁ,122,122
206,3ÃD9eV,YÉraADqÇU2ásO,122,122
316,2á2fsÂkHPEiZZxkUÁhP5çÃãêIbO,UXÛZIõeÛ3WZçtm8cyOpsL4Of,122,122
205,FNreQÇ0EÃvjRãoÚSikÊqQ,BõÃnnújboÚbi6hKxÉj,122,122
451,fCHjsCRrKsÉÉBÇfÂRf,Iã8úLnÛLûQh4iGiqcrVmÊÚûoê,122,122
222,ûVfWGUJBÉDn2ex,4BOan3JiQ7oK8Ûú3sO2JÕhÁbv6AÇhs,122,122
317,ûzhqÉ,l68HAxDm3,122,122
221,GGJ1h_0BWK9ãÁsHVdJâ,54ÚÃ0pIzYFNDvhYûG0d7Sré4ÁZWÂ,122,122
204,XkAXÕOIbp3tin1,olDû6ã2mêlmÂmDOa1ú6ÇÉétT8gç2Q,122,122
452,MúvK8WMI58hnhhApfWb5Héke2,5HázlDFj,122,122
318,fChdç7Wk_BJÊâB9,ÛCtNêéNxN2zMgÊÁ624xMyOÊehmcbg,122,122
102,REK5YCõ,ãdrçÛDsbXnú,122,122
227,ekcsrSe,SPÃfBdfenxRncfêi_áÊ,122,122
453,oemLQqãÊÁÉEéKbIÂOoLcV6KOX5_ÉG,eÇÕÕÇed6luzt4jmáppXuHy,122,122
319,ÊMéLÊãÁW2êJeÃ2QãzQ,ZOãtSDdwO,122,122
211,zÕáÊPb52CUfv3JeÂ5KdftB,0wHbFsÁQi7Qr,122,122
220,6qAR9OWAzQv7Lb5uÁb,âxEdzCUÉ5f7IÛ,122,122
454,T4GhçGDêhHéPÛFÇFdéDMFjâM,dAAE8ã,122,122
203,MeRsDbûÚ20F1bÁ7úfsHPêK,FsH3T35,122,122
320,5ÊkRfZSõ9z4áf4ãsOnZ,hVEZGkÃ2çxç0tbQgÁ8ED,122,122
212,ÇÚ7KOéfm772CEá0,ÇWSgÂsgcjMgKvRLJvSÂEx7oêmZAaû,122,122
455,QÛlERAõpdIâ4õt,fFzjÊYÂyúzã_w,122,122
321,yUeénJlasekÁ,kD4Õ2YÁHútk7,122,122
216,ukFlcÃD,ikS7RHHûXtyÇyAo0EY,122,122
219,VUBRrZdDÁiHPjVWÁLatA0h8Yp,4lKfcwvûdéQaxê,122,122
456,ûK8bfD,mPoXwõJdúnb9PûBhÇûwÊ2,122,122
202,NqksÇGUéhHetS,lVÁUçN4punfÃÇQ_8OiIpãõõhj,122,122
322,MÛ3ej8ev5ç,NÕjMpltaBqkÛÁaqÃdEZ,122,122
214,Ê4FêÃpkWûÊvzmahRã779lLÉKpj,áÚuSZÂk3éihK7lçU7pwaX,122,122
224,PfZrmÛCY8úÕVÉdg01ÁÃGfLb,hpFÃxBmzbGVÇ,122,122
201,ÇcOovdpÊsBkS0leZizfnÛÊ1LM8ÕDXZ,kârXu,122,122
457,0ÇãéoMCeaAjÉvCÊZûg,07fÃÃdá1Ãrb4r,122,122
323,KhEuõGNaÊÉÊçyZÛÇãYMblÉIHç,6X_WdHúEOá1,122,122
213,eDç2mõâfro,YfXûsCql1MwÕ5pcataúhe_t,122,122
458,k3IhL,ÕtyCzÉmYI2eâ3ÕãinKOZÕ9OTBY,122,122
217,C66VsJtÂÁMs,DTÇwHwSjBÕe3_Pué1LzkÇÉÂqZT3xS,122,122
324,npáQÛúU,CûYImIIég6f5xLÚMQ6St6GÁoPS,122,122
229,IáKEK,ECragW1Õ,122,122
377,QHULgãQ_péÉ4úxq6ãÂÕK,SElc2,122,122
228,4ÕGYrEy,êyãdS8Pé1ç,122,122
459,6UCgWT0YZVoc2X6yyn4C0Mprn8bç84,1NiBDÃHXÃttd3XlhU,122,122
200,ÃChkwõ4LVpjUXIâpê9ÕõÃ29Am,3SiMPADÊQ,122,122
325,QSnÇi1Õb_zx1EU6eÂqÇdTi6uâÇêIeõ,âcéRypmkqstõpd,122,122
218,8Ádq6zdFAá4o2,7f0ekA_NÃjkûJÂUPy6pqt0éjiâx,122,122
460,õcEJ4W__ddFk,0dGXÁUdÊâNFZ2miêûnEÁÉZ,122,122
326,JCáÂéEÛe_KÉwêNGN8jççedX7úEdidx,6sãL_,122,122
461,p1RotdLUÃ26MÃUfsIWTjK7MXO,VLTfoõvRyáÚKÛ7x730HmUy9NPÚ,122,122
199,f17I0RpHTÉmXo9Lâ6gPoãIêÚ,áMZOâZDHollXYZDNuOwhP4hGE4,122,122
327,BLMçxÚ_3L42wqéP1açB2x4,AYRtZdwqÉeá_MhFSúGvûpXáplF,122,122
182,WkÕFOk9ê,ÇÇÛpkÂN,122,122
77,PqGu2ÛtQÃ,TCkátE1QqLÕMÕç,122,122
175,sã88TkYQõtlP3ÃCVAIcCO2EOÚCLÕ,ûAngFb,122,122
22,TãJçGppkbÚkEmQ,ÛÇHUúzYaÕáUjbICFsÂ8pQsãdVB,122,122
76,ZRZÚiãáAá1,14JnhP,122,122
21,wF7D0hDeJ,VjeqxçJn3SqTb,122,122
181,zXÉ_1kdEçr3ÇÕJShxPtêf,Ê_réÛÇnBmdÚzS,122,122
78,9rbjEESweMÃCÛKwlqm_ep,OÕÕnésg3Çs2X3xEOLÇm8fnúEqPln0,122,122
174,PTmÚ8SHKFÚwméJtvUwdvMDxX,MZséZõvg78EÂpObs5ahqM,122,122
173,âõ5GÉdXhÛFxÉ3dxyH52,ÁBD_GXcIzm4ÊRKKÛ9ÛSK5,122,122
20,tDNEÉHp0âRhKé,_IgDCIdtCÊKúçÕElGÊAVÇQvI4á,122,122
180,ÚÚ43GfgGD0Z8K7,ç6FrWtgCOútrÁWBE,122,122
79,d7X5ÇzvQlÃÉYZLyRGõoCS,uÉLufGûcOGPJhwaF3,122,122
176,bg6vNÇYl3võXWqnfs2UÃ7hk,5gaûUohe9xK_2vyéQsWoiçõoxkS,122,122
23,ÚÃ5BEãÃMDÕj_B68HáU4RçnSl,oúKBCÂyalÃÚ5êDéMQûGk,122,122
179,Ç32AWçXúaêXâu0ySCÂc3êb,4ekrâX0ZWQvKdúxáãZé9iû,122,122
19,NsgDÊkÇ5Z8,AGTeâÚj,122,122
18,EmbtÂ8Õm_iPeÃ,T5xIÛosÂrãÚXSpqXÁ8DRaêCh,122,122
184,bPPs3oÇlûShõsr3UDZÛS0,pÁUAMVéÇáéNÂo,122,122
80,FêuxYLIuâCJVSUÕvÁÁNtgây,2W5asrfõdQlSzûétFmá_ÃzQb,122,122
17,p0BéÕLÊJNXBkm,ÃK8LTwA,122,122
171,59XúãRoé9yT0,3ÃÉVckq,122,122
16,HExÕGGLObE,S5M33ãeBoJpdcÉJYpbF5ûtjVWeÉ,122,122
183,1diá7GCs,3IãKEkpk9IvI,122,122
170,XymWEiêûsg80ApãM,QDiáÁ4ZKb5JHFÛ_DéÂnTJ,122,122
15,DEpJ5x6ZiX_ÚLICZcrJru,ÃIW63GEçZêémi2SocB8,122,122
178,ÇTÁbj9Ç4jÇcvQ,flk8Kd9TXEApá,122,122
172,MiVéAn2c,m9Z7J,122,122
168,1H1ãhetÃTYyIm7PêwM,GICG0UhE3n_,122,122
75,2VÇbÉAEûbZÃOAÃMdOÚHJ_4C,cãBPFeÇhFêûFvCSõ,122,122
14,1É1lgáyâúumÊdh,VÚlêDsutUSzIcLT,122,122
13,ahjiFoÂõÕ9SÇÊ3So,_qX_kZqÕ9O8wWbg,122,122
177,lûh5Úáeêw,ypFTjÊNÊt3Dcu2Q2m89NyiÉs,122,122
169,0qÃHhKFVdBã284Çaqz9UGh,ÇqUHâ39xÊâsky6HPaû,122,122
99,P1ÚfÚn,xFjÛQGhclQRccJsNáÊ5ê1ÊFMêl,122,122
462,lUqv97oç2GZNvâuo1voéÛhûâVt,KçsmVQJV,122,122
100,FÚcr9oõ,Á3JqfeÛÛoXUÕâtxyzc,122,122
463,çwáYzÛbÁéJaBâÃgúyVR,enpBXIQjq1UOâXxqújK7,122,122
98,lêêNAYtC3VOqÇb_7BNfûÚ4É,saDkbsS,122,122
95,sGJC01áK5Û7CÊûRÕxgáÊAK,áYBqRJv0ArqÉJÚRIÉâséx3Ââk1m3FS,122,122
464,iûbmiwÂgÂCjû,HIgÂÕ63ÇûúÚzgcéJEp9êJW,122,122
92,U8658SBás,6kpâOCÚDÊIwjeKVLÊõV,122,122
465,õutR9gõ1Ç0a92dUIu,IlQSoUFKSÚ_DDú4b0r1,122,122
97,mLPjb2Õng,LÂ0cbÕLafjNTdkrAõÛ9cmc,122,122
96,X_OÉJÁcrZ19ÉãÁh,2pu8ÇpfC8aXaHHmhrrh3Ê95bXQA,122,122
466,L3VlÃTrAFi,õIJhcú2GRGDNXvt6pBvÛqfaÁÂUuÛf,122,122
94,LXSBzLlÛfêÕrpicãdÂEYáCeunER8,8FogÇ,122,122
467,LsMÊ_6tFmXé,doYsêácÉãC,122,122
468,sûBÇç,úÕ4cE5WkqFVLÊ0ssOoéIk5áÃR16Qû,122,122
1,A7Á_êBugÛ3ÁFn8C1Fy4j3cw1h,wjûÂZENõYWHRZV7eW_KUI0SL8Péy3o,122,122
469,l6R00Wgsgaisg_Dy5MâfFny,mãg05wl1ÃãGxÂÁkûúçÇwHRâcêÕLÚN,122,122
69,Êmu6aKGcPdloeBlsúnV5Â2LmaçeÚhú,6éGÃ1dljÇ,122,122
470,ÛJxllãpCsHgjP,úJ1jçum7ÂSâkQã08c1ÛDJ,122,122
471,Lcõ5BTSOyP5õ_iv,õx951ÁrD6Ê,122,122
68,ÇcDxÊ6VICáo4FÛyOO1û,Wsre_FS8béãiIe_OûOCraõiLLsx,122,122
472,HcADPgK1j,0yleS,122,122
93,1ÉxFÛsOI1á,WmUTÕ,122,122
473,uI9Õw5FLQÛ,ÉxÉAIQRÉÂÚ1ûiiâfáÁÉpI7kÇ,122,122
474,9NDâûUdXqkMá8,Tl3ZDRÁÇFQâÊê,122,122
475,ãDO3iç71UW9Hsp5yãã,VM02ÛwhÚMlâÚWs37ÛE,122,122
64,fúâCÕe32û_tçrFociXTCÃPCWÂH,tv8ûkAçVA8ÂÉJoeIápZDÕÉÂQ,122,122
476,hGÕéê_3FvÕbALxKo17Û0Ú2TSuwõ9o,êÚDÚdjQMpÕÇ9YAnÛ,122,122
66,EkI9Êûé,YÚnÊÊCsoJTibs4éMuêfçFGâ,122,122
65,7JOcÁ8Sy14rIzRSâRyv,ûÉd6áÂYx_P2EÇeuYéUâ,122,122
101,AeaêkêZ4wÇqár16oKc3Õy,eÃfymnMk_b6RIkçUçhkHY,122,122
477,Q8oPÂc,_Wû7hPÊoLDVbT2âÛ,122,122
478,sÛ7vPr0,u5JÁDHõAcPV,122,122
67,x4qÇtDAõ3b,A8tQkÚW6Beég7t,122,122
262,Qy1NÕMhAdjvÉ,iÕLvi7õ_vSMumasX,122,122
39,coSGZÁIûmcãáÕHVewazLQ7PW,xÇzgkVáHkbúa0dN6NÁw1wâfiHx,122,122
121,xEâSTOWlk,JÁçXFKmÉLUv4ÂX9cÇUsGbyfê,122,122
253,ãbRIL9ÂVáHnjVÇk2Cp,WR1âxbk4ÁPAKJeDErYÊQaÚOR,122,122
412,dÕâD0ãaTõWPtyA2fÚsqM,Zfc8MÊD6NsV_é,122,122
120,IjCdÃn8rGp8yACûVt,ygX3hyûliKge,122,122
47,DûQTpQxFJK,1çCpDn,122,122
249,RUW0q_Fk9Fl,cnjQuÛRûGséZ3çõHw,122,122
131,p1âuvFc2bTCûysÂuJ5IJsrm4mÛS,Z4P81mYkI5ÇÛKzFaV2JBNAqgÁrG,122,122
413,kVBiF1yarâ7Du,YOB5HwwpMhSc6ÉLfNwçXW_,122,122
48,z6ÉÃAi3LÉcÊSwK,1llkêu5gVúFEFV8IQ4VâGo,122,122
125,Úeúúâ4ZÇLJ0FwJCdÊah,uBRqDNwjINBaevNleTÂfMG_qe,122,122
46,JjÕtMVjãthiÕ9UdÇEaaM,qÂomLk8ãMKÃÂg66MlHf,122,122
132,3DâêbÚõûJÚgÉAQIW7Fk,n6Lov,122,122
252,búQtaGÊTûpcÇPÊÛÊQ6mBH5â,cÛjYpYINÉdnuDÃWIn9âpy1FYõjSÁqM,122,122
126,pGõTkMéGyÂûkÁ5SJAû3uUsçJhZ6võ,ÚI0úucêmÚÛEtûZÁ9wid9XhÃÂÉ,122,122
255,IÛUZÃYqânq,e2CbÕE,122,122
414,0âX9ÚAbH6,çEFÁ8ptõMfÕMtVoê,122,122
247,géÕ3rVwUVv4mâû7KoKcÊuÂDPvpse,wâNwÉçIwêHûvi0ç7I,122,122
415,âLtêZúJcx4L_EC7xp,yZÇtuIáe,122,122
129,éSzgL1aUBX9Jy,ThPrSxûxú9ÛN8juT6Wq_ji,122,122
416,PpPÁFkWoMZÕII1ÊuoThI4q4ÇV,áá1WszQRO,122,122
257,ççHâfS5ûEúXA7pdRS,glâLo,122,122
74,áõf3YBW1CSn6kuYp7jma48SÊt0ã4S,ÉHçvaycZ_mkÚKcOg,122,122
417,qlkáwyÚnnJTÊarKyÂEFRC,bUáÕuiftmaÛ_ÛhÂ_ZPXdtdÚáqCiÃ,122,122
50,ÇWHDûonj2aFnçx1GhÛGÉ,6LçVMgFvÉc,122,122
418,qÃaG3gOpMÊSmG2xÚ5N,8EoirqâELolêQÃâ3ÇÛfeUçQgÕClÚo,122,122
44,ãÕJ8Zxwj7bdk,pçwiÛBjlkr3aAkrySTqEehTÚFéQ9W,122,122
258,Â43SÉRdûãpvpkiEF6dd4C4qû2Â,PCÂmZêEfplIFâbAQfiR,122,122
256,zqXXÕvyjwhBwt1mÂNTQéO_PxqJã7,DL0Bn,122,122
419,dIÛCctÁlzA,Ê_PâUvJãáPâx8weãEJ6Q3,122,122
73,0RçõÇBC1HÊ5éDkââ4XPYãFkgu4S,UQKÇaP0d8,122,122
127,éLÇU8ucÃsÊÊcu,WMúwhÇpçtVÛ9ûGWAtÃDAÛA,122,122
420,zÃ9h6alizgXy,I_éV3026FikLRqÇqLQp,122,122
248,vX5ÉÕçõWIõÛDBixOZ2ÃmUC,rwBmIaGâkDhBLÉJÇlÇ_g7rwS3LyG,122,122
421,qÊrbwz4uC4GAZtO6zõ_Ã4úg,jeSÛJ50ÂxWiP4cCLmwg6VjõrPaFmI,122,122
43,JçÁzEWH,zhOa_iÚ9rÚJsxJDÚÁl9oCCÕxg,122,122
259,ÇÃm1bgMÛÕiÚz9ZyT8rapÉK6õpg,r9IÉmÚÉEO8FÊAlq7ûç9ZHTKÃDiÛJÉ,122,122
42,1ÃXeDJúSÉ,UNGZCA8E1y8iúcDjõ4k,122,122
122,bû8MPXXUsûuIAqÁCpUbMjQ,u1A8WfBUef,122,122
422,9YnekKV,Ok3ObU,122,122
123,7ÚeEkõJâ_08QÃMYéDHÉJJPmÇs2,KvûÇ9ÁãmXãrptÛ4ãD0,122,122
133,oZsldãÚâLú2DkÃNÁ,Wo7HGáç,122,122
38,40duQ5,vi7D6Ik9UtTçÚ4sâ3ZÊ,122,122
423,CÛ4mõkÉwt,KGW6AEpõz2âÉuuÛ5,122,122
251,ÛizdLKfXJlõû5YúUEGZõâGvkÁ,JádDOÊWKÕêpiÁL5hf,122,122
254,JÛÕN6etÇá47éaFBn,éMNEN,122,122
261,1JmQÁ0ÊwcmPÂt9Xdé,B0ÁMXSD5j4H3zêkûêÊlR3cg,122,122
41,êWjÚKú7éRdoçIpxCJ,xLDsGJÇjYûaAJwâõB9gJZ_9W0yo,122,122
424,Moqrm_êq3úVpl8VLêjKáIç6VZda9,NhÚ8wûCÛN,122,122
134,ÃlspY,YÂ_5NZpJÂu5ÁxÊÛêvÁ7ÁJÁÊ,122,122
260,8Â6xãpÁtF6wEÚâé9_uP1Ú,46aIQLç,122,122
40,S6ÛJZJc84úÁ2éaÛoÁzW,YHiÕ5TB8fzn37,122,122
425,ênaNÃgydyfK43,7yJaÇséfácovhh4hLÂ,122,122
124,FEX_qõfu4çfdZ,8cXtgpCMwgOméRXVZcgvwtITMf7,122,122
130,ÂÃ_8Úûa_TBv5dnyf,TtJB5MkEKûeLjwilJÃx6QázTmJ1jq,122,122
45,fBVYIq7Q5Kt9thIx_Áá,êé0Me1uâIAKnjpeÃWkpkHâK,122,122
128,ZÊPÚ8SõnQú622,LeGÇÛlH,122,122
426,9wYRõqAlâqÇrjéSd_áêp6pqDé_S7âA,ÁWâR6L9Z_NÚ,122,122
49,GkIêgçWF_x6a_JK2jêNflçr02BPQQZ,EGBúEiVP43lbúYeã4IúÇ5,122,122
250,béÊZ1Û2SREãGMP0P2c9_É,0çQneáVsozvh9vdYxRuCml1ÇAl,122,122
427,MzWõ0FûÚÃáKv,4AÇO2a5QV7M5bk6,122,122
344,kOÁJõoWPêHP7prx164,QÁÚoÃoJúotÕV,122,122
12,BloNOWCÁRAYVeZêqéTaç9xNâ7a,pÚáan9yÕoÇmÚÁwmç,122,122
70,áCOTmCéhÃFZYoâ9ãBÂuN_DLNtdIkYõ,sÊúêD0MÊAádrq3kHY,122,122
479,ê4hÃpTQiBmklTU6l,9UYUÇkêâp8TSÉS8ãDqéitÛjMê,122,122
11,9jÚOq0MIjUÃúOG6êWh,oUzjUÕEJûNtáY5HUâgÛ1ûrobLu_2,122,122
345,55Êa9K40Sf_ÛQqÚPyYKL,ECcáZú,122,122
54,ÚOwúÂFmMT4AÛgrSFwéslPdms6ÂqÉ,x_E3ãÚPxBDÛcÉ421TwzLl_v7,122,122
240,âSeNLdp3ÚêÕFâIHDaUwêYXbYOfcûO,eKÚõÂzqC3j_êúMrdOâs_úÚE,122,122
480,û1úJsHYGNOç,çûÃTá6MÇxúM_kB8c5DfUSÁzJso,122,122
346,zãlPxÕáiÛÉSYéxvnVSÉA1ÉõDs,uJllCHamBFaaDJq2kÁ,122,122
110,HÃ7nãcÛb8xÚ4Âik0ktâ6V,XHIçõNi4gõê8,122,122
231,éi8t1Q7qÂJUxOÕ_XHã8ggUr1XõhSf,pkxâÃW1ã0K8UoE,122,122
481,zPõEBZ12IõcTWcú84N18v8cyl,V1onÁiêÉÃVlDiQÇêÉÚZ,122,122
91,hÕlmõáêpÃXÛê,R54eBfqO3JÃm7Q,122,122
238,çÃIÛWTeFÛõ9R_ÃmâVç5,8ITzç3,122,122
119,ãuGaÂÕHwzûsãêrébú8l3KzMUiqÉoO,fzjv9_ioJkW4E9SÃû,122,122
347,õaBHXMF0ÛSÂs9JRQkYa7áÇNMmê_ÂÁ,çÚáNâxmc04vOÁADeff_n,122,122
10,rzW4zTênç,Ê0sOLÊÕEEõÕxÂw,122,122
236,HpMV8ÁQÁÁNXvÇTáLWGkdá26féÇD,bxÉ2õÚA,122,122
482,1c1Êá_SlLTeZ2P,ZÁYãÁ_ECMâêawxSÁKGWWZÉRy7zJz0H,122,122
9,PDCÊ_Pé1LYAimDeyFXáoWûuÉfÃqõ,éKBgQÂGj51XCyçÇ,122,122
348,Qûgêqs,j84hNqM26ã7B3txPçeJõ88nOwNéÚ2,122,122
242,nCzdõfQ3ÕÃéÚEoûds7sÊUûãÚçXÂgul,_úÂé4Ç0ÚUx5ÁQ2y3pjqSnáYPÃ99,122,122
58,Õlfd9gzÃõ5SbGçûÇR4âElé,U5mêNvÚydPéVnûVáNVIH7j,122,122
483,ObêXmDPlIo5Vúz7VRJBÛLZ2âIqY,sê_VÁmXâUçMEglSw93jXkt28çD,122,122
113,OsÇKÇzÂ59sIõvv,Wû8ÚZt3PÛ,122,122
234,BúêLxJbeÉXWlÉO3ZpúyXxLrIÂ1ê,QNÉgFPoWFhe,122,122
349,8ÁÛPCÚFVÇêLaâ6VÉm89çk,ZHféõÃdã6jfOÛ4Ã_LÉ1CÚv,122,122
237,QÃHê_Êã9gE45LK82Z14Hc,Á7ÕÚLÊl_rx9E0ÁoRY7eãéJtûTâ6fÃr,122,122
484,ÕAq46FUECDGav,SpqÃq8v,122,122
114,çu4wZrrWEÚ3rnõçN3_tkêÕoÉa4f,ÊfkéãK7zdXKÂNsUWÁV,122,122
350,tgN04ÂY,oaÃPgewIWrl0SAT1éoâdÉoOãW,122,122
8,XdJÇ9Qx1ZBjãÇQt_6ÚFÉKHNÇtB,õgU0RPçkUE,122,122
57,LÚtLm38gFxlMv6gOÚw6jÊõ3Zi,26ÊwhJãmÕpWõá3ÂmçXAaRû,122,122
116,gb43fi8vcXE40LõjW,nÕ7BTAvsá46NsVÕeân2Ú_ÁYd,122,122
246,Ç7B0EocxÛ0aÊItYiXKjmdzQin,Kp5D7dâU5gúZVdÇû,122,122
112,ADukzû3f0,QâQi6OéFP3vC9d__LYdÉjnõ,122,122
243,jATvRVÇb0aRrq0âaúgÊFiYpnDvs,Xj0UZe1ÇûÃÇÇébY,122,122
485,Êcp6N7OGk8OSõHuhÊtF,xaÚÁéLwFê,122,122
60,nHÉAtzÛQ77ge7RbÕC6bQ,hi6oãQLYF9oN3êuUSSê9ÇpptNTz,122,122
241,gPqéLd0ÇtGãfúmY14,KgÁ4rÂAOõbçthUSlCZS,122,122
351,Â3ÉYbÛ,bÇNXÛççúõKBCÛ,122,122
103,e9cwFu4q9ûÉOCO08bÇ9bN,3ãjõeVnkQTÊWéâWçbã,122,122
486,sÛékV1sHâhd1Á2MO,wljiQuLqVgkw,122,122
235,éúBpÁC32YÉÃeaUsTâuPAãGb,E0êçw5õwtL0dN5X,122,122
55,áÉuõq6wg9UÚ,QúçPoêw81rRtHJ8ÃPW,122,122
352,7SxÉúyzogpg8hz,jTBHJXW0W5,122,122
61,õIlrÃH11ÃêEujOç6ép9Leç5Xd,Q0âáéxÛáTOD,122,122
7,XklgnZÉOWGd2CkKç,6SûunzF,122,122
86,hFFMêKIziLYncQUTWTn,79NhYiCXE2_çotCyÃlTPÊÉCÚrhIYA7,122,122
487,j0sc3émTtZ_,HoáLãBzõÂQkçTÛ048Nõ8R2Md_,122,122
6,kZVmWjDwÕÇ2p_wVãixb9,mCzgÛGYÉPpáQUéJjlÃp_ÂAYnf,122,122
117,a8wáp1FzByw50õhãJkGwthÚ0éÉ,3AXÇWXÊh,122,122
353,uL2Dmm,y6ÚxâÚYÉFM,122,122
51,FFÂq_Õ_çlÂáyGâLueÃ,Lsq_Q0gÃéûúÃ0ÉêI,122,122
106,ÂzeõwUF7ÕC,efsÉFnrwgu,122,122
244,e8KYoV6zÛû36êÇhâÕK7kBb,TÂÃõ2AcûgU8VÕ3f,122,122
89,bbX9áIwAiniõx,jv7ÊâKoLba,122,122
488,MmMêSõG,nB793ÛsrÕp2,122,122
63,FWn9bbvCâfv1wRl3gPNidoh,ZFL7cZxnK,122,122
354,â9ALÊYéRSûZUfNãk,5û3YB8wM0B7JÃYâXD2réwéq2NzT,122,122
72,çPûÊarBúcnK,ûNB3êjPpbjHeCRrWS41h,122,122
104,QÕhSBgDt1TJMKB8VmÊVa_vcTXLâ,h95ykQgvT4Áco8GãgÂBÊu,122,122
239,0õ8LkKõé3_3Á9H,w0gOûZeG7aWÃáçJQ_3oKú_Md,122,122
25,y8ÛRúáT,ÇehRKúÕPõCtxÃÕÂw8pfrjáLúQ,122,122
109,QvyjpNÇVÕLÚyÛûm,RûEEPZQjUbÕOJÃúkJBÉ,122,122
489,S0tõWG,uVbzgY,122,122
233,nGnÚ_ÇÕOxTHa7v6_mjÉTVJAdFÇRoBÁ,MqdúÁÁT3lfjPBÁ6zoi,122,122
355,a8Ofyãm_Tr6çDew_Kw,eÉejÕûGrLdqé4zéUU4mSHúlÃÚhVA,122,122
5,s9XkÉQSoV8,dFQoseyo,122,122
52,r1âeÊN0VFçMp1ÕTÇuDCiFÇ,cJhéMb0Fêlv7QÚZMTIDÁûDHlqÕaa7,122,122
490,dtEYFp7Âve1tfKÚAH2va8páAufnû,id7hu,122,122
90,ÊÇnFJWõtÉe,imJuEsirIS7ÁBbá,122,122
118,aHÚãÁQQAxF_Nk,QNGiWFÃkrrú3zdZR,122,122
245,bNsRdpXOF222êa8ágiWDrO8TTÃryc,ãûNãÚMJc53T5Mf,122,122
356,qÉÉ_BL879,âd7ÃéGgãCT,122,122
56,õckRG8uûÁLOC9YÇm,8Û95IRâTTq0owv3zÊÛLdgKrjfSãPÊh,122,122
232,499ÊÊOFÊfi,8Dsy9ÊTDARdYÉÚ1gçéÕf,122,122
59,Js5ûÁZCÂeçaÛsÉli7Cú48juÕfÚtWL0,émWf2r1ÛJÇzcféarUaXRxqQJ,122,122
491,dâLOrãz1_õ4ÂâÂtxÊ9BÃÉÃu78_,h5nêw2Ú8rÂxáVÃ4WPaÁ0Ã5ârÊÁnEÕK,122,122
107,UWú3gwÉgxYehõÁã,Aqâõ466AúMYLD0eem,122,122
357,ÊWk3Qe8nXaa5agc34ekÁcXÉÉkÇûl,4bÕûL6ÕzfÃzáOK,122,122
4,ÕviYT3zZwUlM8KvÛçgk,rûhiúQ0TêcnosnNâMPJUÊuC,122,122
53,zy0drvÛéÇ,sÛSZY0ÉEG4idUbAm9TUyaÚ1,122,122
492,EnãxõM0á9,Hm0Áa8Êx7,122,122
3,TJ7doÇ5QkrGIÂlsheFBB1ç,61ç93pNaQ_ÃeÇhÛÚPLOwNy4õJCNÕ,122,122
24,KKlÇj8cÛÂG,tNÇJE5Áãd,122,122
108,ÉrPsÊOõ3áõc9Pn9ÉÚpÚw1eDYmAygWH,ûlIjç8JzéCS6aJ4éç7uooIç,122,122
